HHSTFIPS,STFIPSnum,State,HBHUR,Urbanicity,TRPTRANS,Mode,TRPMILES_AVG,TRVL_MIN_AVG
48,48,TX,S,Suburban,14,Shuttle Bus,8.801282051,32.55769231
48,48,TX,S,Suburban,16,Commuter Train,14.93333333,50.2
48,48,TX,S,Suburban,17,Subway/elevated train,1.928104575,20.88235294
48,48,TX,S,Suburban,18,street car/trolley,0.444444444,10
48,48,TX,S,Suburban,19,Taxicab,5.205761317,32.11111111
48,48,TX,S,Suburban,20,Ferry,9.012345679,24.44444444
48,48,TX,S,Suburban,21,Airplane,596.2307692,167.5384615
48,48,TX,S,Suburban,22,Bicycle,2.466556108,20.40298507
48,48,TX,S,Suburban,23,Walk,0.565615918,14.55102041
48,48,TX,S,Suburban,24,Special transit -- people with disabilities,8.814814815,39.83333333
48,48,TX,S,Suburban,97,Other,26.01028807,30.56613757
48,48,TX,TC,Town & Country,-1,Appropriate skip,3.272727273,34
48,48,TX,TC,Town & Country,-7,Refused,9.077777778,18.6
48,48,TX,TC,Town & Country,-8,Don't Know,4.004504505,17.37837838
48,48,TX,TC,Town & Country,-9,Not Ascertained,33.5,51.625
48,48,TX,TC,Town & Country,01,Car,11.70014598,19.79786748
48,48,TX,TC,Town & Country,02,Van,10.16648676,18.8134715
48,48,TX,TC,Town & Country,03,SUV,12.42913066,20.53993588
48,48,TX,TC,Town & Country,04,Pickup Truck,13.19963789,21.33049498
48,48,TX,TC,Town & Country,05,Other Truck,38.8339372,45.34347826
48,48,TX,TC,Town & Country,06,RV,41.57651992,52.64150943
48,48,TX,TC,Town & Country,07,Motorcycle,18.11410065,29.07623318
48,48,TX,TC,Town & Country,08,Light electric Vehicle (Golf Cart),1.52292769,13.24603175
48,48,TX,TC,Town & Country,09,Local Public Bus,5.418518519,38.23333333
48,48,TX,TC,Town & Country,10,Commuter Bus,11,22.5
48,48,TX,TC,Town & Country,11,School Bus,8.467052395,32.41272903
48,48,TX,TC,Town & Country,12,Charter/Tour Bus,130.8518519,126.0555556
48,48,TX,TC,Town & Country,13,City to City Bus,400,420
48,48,TX,TC,Town & Country,14,Shuttle Bus,9.915254237,33.91525424
48,48,TX,TC,Town & Country,15,Amtrak/inter city train,213,540
48,48,TX,TC,Town & Country,16,Commuter Train,150,120
48,48,TX,TC,Town & Country,18,street car/trolley,1,30
48,48,TX,TC,Town & Country,19,Taxicab,8.078014184,26.61702128
48,48,TX,TC,Town & Country,21,Airplane,543.2622951,175.0655738
48,48,TX,TC,Town & Country,22,Bicycle,1.339693666,15.89018692
48,48,TX,TC,Town & Country,23,Walk,0.510246074,14.37641723
48,48,TX,TC,Town & Country,24,Special transit -- people with disabilities,24.3030303,50.63636364
48,48,TX,TC,Town & Country,97,Other,15.65261814,30.27298851
48,48,TX,U,Urban,-1,Appropriate skip,1.324786325,15.15384615
48,48,TX,U,Urban,-7,Refused,-7,120
48,48,TX,U,Urban,-8,Don't Know,6.166666667,30.41666667
48,48,TX,U,Urban,-9,Not Ascertained,0.135802469,7
48,48,TX,U,Urban,01,Car,6.643337381,16.90654206
48,48,TX,U,Urban,02,Van,7.593919805,19.46205734
48,48,TX,U,Urban,03,SUV,7.712612404,16.76450156
48,48,TX,U,Urban,04,Pickup Truck,7.325779534,18.99762846
48,48,TX,U,Urban,05,Other Truck,26.07894737,24.81578947
48,48,TX,U,Urban,07,Motorcycle,6.525641026,19.40384615
48,48,TX,U,Urban,08,Light electric Vehicle (Golf Cart),0.111111111,17
48,48,TX,U,Urban,09,Local Public Bus,4.151996152,51.23376623
48,48,TX,U,Urban,10,Commuter Bus,6.086956522,48.65217391
48,48,TX,U,Urban,11,School Bus,3.453216374,25.96052632
48,48,TX,U,Urban,12,Charter/Tour Bus,57.2,81.8
48,48,TX,U,Urban,14,Shuttle Bus,76.55555556,128.7692308
48,48,TX,U,Urban,16,Commuter Train,17.66666667,62
48,48,TX,U,Urban,17,Subway/elevated train,0.5,58.75
48,48,TX,U,Urban,18,street car/trolley,2.833333333,22.75
48,48,TX,U,Urban,19,Taxicab,2.522222222,54.2
48,48,TX,U,Urban,20,Ferry,-8,105
48,48,TX,U,Urban,21,Airplane,716.4166667,163.75
48,48,TX,U,Urban,22,Bicycle,2.061594203,19.86956522
48,48,TX,U,Urban,23,Walk,0.447904784,14.39014374
48,48,TX,U,Urban,24,Special transit -- people with disabilities,11.25925926,30.83333333
48,48,TX,U,Urban,97,Other,19.97037037,24.54666667
49,49,UT,C,Second City,01,Car,7.765111111,14.416
49,49,UT,C,Second City,02,Van,5.475124378,12.46268657
49,49,UT,C,Second City,03,SUV,12.10493827,18.40972222
49,49,UT,C,Second City,04,Pickup Truck,20.38194444,28.85416667
49,49,UT,C,Second City,05,Other Truck,20,25
49,49,UT,C,Second City,07,Motorcycle,1.37037037,13.33333333
49,49,UT,C,Second City,09,Local Public Bus,12.45833333,42.625
49,49,UT,C,Second City,11,School Bus,0.888888889,15.33333333
49,49,UT,C,Second City,12,Charter/Tour Bus,3.666666667,20
49,49,UT,C,Second City,16,Commuter Train,1.074074074,39.66666667
49,49,UT,C,Second City,22,Bicycle,1.80952381,14.71428571
49,49,UT,C,Second City,23,Walk,0.341798942,11.6
49,49,UT,C,Second City,97,Other,1.393939394,8.545454545
49,49,UT,S,Suburban,-8,Don't Know,-1.5,25
49,49,UT,S,Suburban,01,Car,5.457545605,13.63880597
49,49,UT,S,Suburban,02,Van,7.631313131,13.2020202
49,49,UT,S,Suburban,03,SUV,6.717299578,14.58860759
49,49,UT,S,Suburban,04,Pickup Truck,6.751736111,12.921875
49,49,UT,S,Suburban,05,Other Truck,40,47
49,49,UT,S,Suburban,07,Motorcycle,8.185185185,14.16666667
49,49,UT,S,Suburban,08,Light electric Vehicle (Golf Cart),0.888888889,3
49,49,UT,S,Suburban,09,Local Public Bus,14.125,44.375
49,49,UT,S,Suburban,11,School Bus,3.833333333,21.66666667
49,49,UT,S,Suburban,16,Commuter Train,-8,35
49,49,UT,S,Suburban,21,Airplane,1021,250
49,49,UT,S,Suburban,22,Bicycle,1.444444444,10.875
49,49,UT,S,Suburban,23,Walk,0.612007168,11.83870968
49,49,UT,S,Suburban,97,Other,5.333333333,14.77777778
49,49,UT,TC,Town & Country,01,Car,14.80275063,24.17263844
49,49,UT,TC,Town & Country,02,Van,7.863888889,16.56666667
49,49,UT,TC,Town & Country,03,SUV,6.225071225,11.70940171
49,49,UT,TC,Town & Country,04,Pickup Truck,11.44273504,18.42307692
49,49,UT,TC,Town & Country,07,Motorcycle,2,9
49,49,UT,TC,Town & Country,11,School Bus,4.37037037,22.4
49,49,UT,TC,Town & Country,21,Airplane,324.2,118.6
49,49,UT,TC,Town & Country,22,Bicycle,0.782828283,10.59090909
49,49,UT,TC,Town & Country,23,Walk,0.647266314,17.64285714
49,49,UT,TC,Town & Country,97,Other,0.755555556,10
49,49,UT,U,Urban,01,Car,5.889338731,14.34412955
49,49,UT,U,Urban,02,Van,7.908045977,13.37931034
49,49,UT,U,Urban,03,SUV,13.5,20.05319149
49,49,UT,U,Urban,04,Pickup Truck,6.997150997,15.8974359
49,49,UT,U,Urban,09,Local Public Bus,0.888888889,-1
49,49,UT,U,Urban,18,street car/trolley,0.222222222,-1
49,49,UT,U,Urban,22,Bicycle,0.866666667,12.6
49,49,UT,U,Urban,23,Walk,0.757648953,14.8115942
49,49,UT,U,Urban,24,Special transit -- people with disabilities,6,25
49,49,UT,U,Urban,97,Other,175,112.5
50,50,VT,C,Second City,01,Car,9.876068376,19.25274725
50,50,VT,C,Second City,02,Van,3.326388889,9.53125
50,50,VT,C,Second City,03,SUV,7.56284153,20.31147541
50,50,VT,C,Second City,04,Pickup Truck,6.450757576,15.03409091
50,50,VT,C,Second City,09,Local Public Bus,1.8,34.8
50,50,VT,C,Second City,11,School Bus,3.5,20
50,50,VT,C,Second City,12,Charter/Tour Bus,110,135
50,50,VT,C,Second City,14,Shuttle Bus,10,30
50,50,VT,C,Second City,16,Commuter Train,1,48
50,50,VT,C,Second City,19,Taxicab,1,14
50,50,VT,C,Second City,22,Bicycle,2.622222222,21.4
50,50,VT,C,Second City,23,Walk,1.005892256,19.34090909
50,50,VT,S,Suburban,01,Car,6.246804326,16.36283186
50,50,VT,S,Suburban,02,Van,3.116104869,10.75280899
50,50,VT,S,Suburban,03,SUV,4.479012346,11.18888889
50,50,VT,S,Suburban,04,Pickup Truck,11.85714286,21.97619048
50,50,VT,S,Suburban,05,Other Truck,4,20
50,50,VT,S,Suburban,09,Local Public Bus,1,25
50,50,VT,S,Suburban,11,School Bus,2.888888889,17
50,50,VT,S,Suburban,12,Charter/Tour Bus,-8,540
50,50,VT,S,Suburban,22,Bicycle,5.01010101,26.18181818
50,50,VT,S,Suburban,23,Walk,0.806637807,17.42857143
50,50,VT,S,Suburban,97,Other,5.333333333,15
50,50,VT,TC,Town & Country,-1,Appropriate skip,-1.857142857,158.5714286
50,50,VT,TC,Town & Country,-7,Refused,3.5,17.08333333
50,50,VT,TC,Town & Country,-8,Don't Know,12.72486772,20.19047619
50,50,VT,TC,Town & Country,01,Car,11.43046658,20.59658319
50,50,VT,TC,Town & Country,02,Van,10.12586133,18.78585271
50,50,VT,TC,Town & Country,03,SUV,10.57367933,19.8660797
50,50,VT,TC,Town & Country,04,Pickup Truck,10.76756198,19.93181818
50,50,VT,TC,Town & Country,05,Other Truck,33.68834688,48.90243902
50,50,VT,TC,Town & Country,07,Motorcycle,14.20987654,21.53333333
50,50,VT,TC,Town & Country,09,Local Public Bus,4.583333333,25.875
50,50,VT,TC,Town & Country,10,Commuter Bus,22.5,40.25
50,50,VT,TC,Town & Country,11,School Bus,7.386731392,27.5631068
50,50,VT,TC,Town & Country,12,Charter/Tour Bus,105,130
50,50,VT,TC,Town & Country,13,City to City Bus,85,142.5
50,50,VT,TC,Town & Country,14,Shuttle Bus,13,26.72727273
50,50,VT,TC,Town & Country,15,Amtrak/inter city train,172.5714286,248.2857143
50,50,VT,TC,Town & Country,17,Subway/elevated train,-2.955555556,21
50,50,VT,TC,Town & Country,18,street car/trolley,0.222222222,10
50,50,VT,TC,Town & Country,19,Taxicab,293.547619,71.64285714
50,50,VT,TC,Town & Country,21,Airplane,783.875,177.1875
50,50,VT,TC,Town & Country,22,Bicycle,3.873148148,24.1
50,50,VT,TC,Town & Country,23,Walk,0.592578091,15.61628818
50,50,VT,TC,Town & Country,24,Special transit -- people with disabilities,9,20
50,50,VT,TC,Town & Country,97,Other,11.14936248,22.08196721
51,51,VA,C,Second City,-1,Appropriate skip,3.818181818,22.09090909
51,51,VA,C,Second City,-7,Refused,5.5,17.73076923
51,51,VA,C,Second City,-8,Don't Know,3.03968254,14.42857143
51,51,VA,C,Second City,01,Car,7.903592161,17.64722799
51,51,VA,C,Second City,02,Van,9.953170248,19.54012346
51,51,VA,C,Second City,03,SUV,8.851421189,17.73619186
51,51,VA,C,Second City,04,Pickup Truck,8.809468695,18.85515873
51,51,VA,C,Second City,05,Other Truck,42.35555556,51.32
51,51,VA,C,Second City,06,RV,73.44444444,94.44444444
51,51,VA,C,Second City,07,Motorcycle,16.96230159,31.46428571
51,51,VA,C,Second City,08,Light electric Vehicle (Golf Cart),2,20
51,51,VA,C,Second City,09,Local Public Bus,3.104444444,36.69
51,51,VA,C,Second City,10,Commuter Bus,29.20588235,51.47058824
51,51,VA,C,Second City,11,School Bus,5.265889831,23.37923729
51,51,VA,C,Second City,12,Charter/Tour Bus,88.17647059,103.8823529
51,51,VA,C,Second City,14,Shuttle Bus,16.39426523,37.61290323
51,51,VA,C,Second City,15,Amtrak/inter city train,225,185
51,51,VA,C,Second City,16,Commuter Train,29.04761905,59.95238095
51,51,VA,C,Second City,17,Subway/elevated train,7.119047619,40.0952381
51,51,VA,C,Second City,18,street car/trolley,1.666666667,15
51,51,VA,C,Second City,19,Taxicab,4.374396135,29.26086957
51,51,VA,C,Second City,20,Ferry,2.111111111,33.33333333
51,51,VA,C,Second City,21,Airplane,784.3529412,274.1764706
51,51,VA,C,Second City,22,Bicycle,2.290023895,16.65591398
51,51,VA,C,Second City,23,Walk,0.543166939,14.53600655
51,51,VA,C,Second City,24,Special transit -- people with disabilities,5.888888889,31.48148148
51,51,VA,C,Second City,97,Other,15.66845878,29.12903226
51,51,VA,S,Suburban,-7,Refused,10.42857143,22
51,51,VA,S,Suburban,-8,Don't Know,13.40909091,25.45454545
51,51,VA,S,Suburban,-9,Not Ascertained,-8.5,18
51,51,VA,S,Suburban,01,Car,9.018119123,19.14166941
51,51,VA,S,Suburban,02,Van,8.827939257,17.41805813
51,51,VA,S,Suburban,03,SUV,9.038562233,18.27669693
51,51,VA,S,Suburban,04,Pickup Truck,8.872139395,18.17945886
51,51,VA,S,Suburban,05,Other Truck,24.22444444,36.32
51,51,VA,S,Suburban,06,RV,2.287037037,6.833333333
51,51,VA,S,Suburban,07,Motorcycle,7.255360624,16.61403509
51,51,VA,S,Suburban,08,Light electric Vehicle (Golf Cart),0.222222222,5
51,51,VA,S,Suburban,09,Local Public Bus,5.154882155,41.3030303
51,51,VA,S,Suburban,10,Commuter Bus,15.72222222,51.35714286
51,51,VA,S,Suburban,11,School Bus,3.992675231,20.65517241
51,51,VA,S,Suburban,12,Charter/Tour Bus,60.34615385,113.3846154
51,51,VA,S,Suburban,14,Shuttle Bus,6.492063492,25.23809524
51,51,VA,S,Suburban,15,Amtrak/inter city train,8.5,70
51,51,VA,S,Suburban,16,Commuter Train,14.67592593,30.83333333
51,51,VA,S,Suburban,17,Subway/elevated train,17.10042735,50.34615385
51,51,VA,S,Suburban,18,street car/trolley,4.666666667,57
51,51,VA,S,Suburban,19,Taxicab,4.214814815,24.66666667
51,51,VA,S,Suburban,21,Airplane,448.4473684,151.8947368
51,51,VA,S,Suburban,22,Bicycle,3.156590414,22.97058824
51,51,VA,S,Suburban,23,Walk,0.567058015,14.58067587
51,51,VA,S,Suburban,24,Special transit -- people with disabilities,4.142857143,17.71428571
51,51,VA,S,Suburban,97,Other,9.353216374,20.64210526
51,51,VA,TC,Town & Country,-1,Appropriate skip,-0.177777778,36
51,51,VA,TC,Town & Country,-7,Refused,42.33333333,49.91666667
51,51,VA,TC,Town & Country,-8,Don't Know,4.462962963,19.96296296
51,51,VA,TC,Town & Country,-9,Not Ascertained,-6.521367521,3.307692308
51,51,VA,TC,Town & Country,01,Car,11.30733773,20.41730411
51,51,VA,TC,Town & Country,02,Van,12.81491937,20.86684109
51,51,VA,TC,Town & Country,03,SUV,11.01799575,19.79868543
51,51,VA,TC,Town & Country,04,Pickup Truck,11.61943162,20.68495711
51,51,VA,TC,Town & Country,05,Other Truck,32.03148148,47.40238095
51,51,VA,TC,Town & Country,06,RV,32.8125,46.25
51,51,VA,TC,Town & Country,07,Motorcycle,20.44077568,35.08018868
51,51,VA,TC,Town & Country,08,Light electric Vehicle (Golf Cart),0.830687831,5.904761905
51,51,VA,TC,Town & Country,09,Local Public Bus,3.841269841,47.67857143
51,51,VA,TC,Town & Country,10,Commuter Bus,28.98518519,41.13333333
51,51,VA,TC,Town & Country,11,School Bus,9.092914654,30.25144928
51,51,VA,TC,Town & Country,12,Charter/Tour Bus,40.54415954,88.71794872
51,51,VA,TC,Town & Country,14,Shuttle Bus,6.034482759,24.55172414
51,51,VA,TC,Town & Country,15,Amtrak/inter city train,338.3333333,482.6666667
51,51,VA,TC,Town & Country,16,Commuter Train,44.72222222,74.7
51,51,VA,TC,Town & Country,17,Subway/elevated train,12.77777778,28.55555556
51,51,VA,TC,Town & Country,19,Taxicab,5.596491228,25
51,51,VA,TC,Town & Country,20,Ferry,4.75,8.75
51,51,VA,TC,Town & Country,21,Airplane,817.8888889,222.3111111
51,51,VA,TC,Town & Country,22,Bicycle,2.799586119,19.71346705
51,51,VA,TC,Town & Country,23,Walk,0.561372161,14.54562044
51,51,VA,TC,Town & Country,24,Special transit -- people with disabilities,16.30769231,39.53846154
51,51,VA,TC,Town & Country,97,Other,17.53013468,30.67878788
51,51,VA,U,Urban,01,Car,6.385425326,17.42394015
51,51,VA,U,Urban,02,Van,6.010331978,16.31097561
51,51,VA,U,Urban,03,SUV,7.684573003,20.76033058
51,51,VA,U,Urban,04,Pickup Truck,8.75748503,19.83832335
51,51,VA,U,Urban,07,Motorcycle,8.909090909,16.45454545
51,51,VA,U,Urban,09,Local Public Bus,3.096296296,45.36666667
51,51,VA,U,Urban,11,School Bus,-0.666666667,24.06896552
51,51,VA,U,Urban,12,Charter/Tour Bus,0.777777778,32.5
51,51,VA,U,Urban,14,Shuttle Bus,166,207.5
51,51,VA,U,Urban,16,Commuter Train,5,90
51,51,VA,U,Urban,17,Subway/elevated train,3.304093567,37.89473684
51,51,VA,U,Urban,19,Taxicab,3.511111111,14.8
51,51,VA,U,Urban,21,Airplane,396,157.5
51,51,VA,U,Urban,22,Bicycle,6,41.5
51,51,VA,U,Urban,23,Walk,0.4761018,12.88826816
51,51,VA,U,Urban,24,Special transit -- people with disabilities,6.194444444,41.25
51,51,VA,U,Urban,97,Other,5.931623932,22.61538462
53,53,WA,C,Second City,-7,Refused,-8,30
53,53,WA,C,Second City,-8,Don't Know,-8,20
53,53,WA,C,Second City,01,Car,5.757180157,14.38642298
53,53,WA,C,Second City,02,Van,7.808373591,18.8115942
53,53,WA,C,Second City,03,SUV,9.422637591,19.74766355
53,53,WA,C,Second City,04,Pickup Truck,6.919312169,18.08333333
53,53,WA,C,Second City,05,Other Truck,9.277777778,20.5
53,53,WA,C,Second City,07,Motorcycle,6.388888889,16
53,53,WA,C,Second City,09,Local Public Bus,6.631944444,35.0625
53,53,WA,C,Second City,11,School Bus,6,22.28571429
53,53,WA,C,Second City,14,Shuttle Bus,5,10
53,53,WA,C,Second City,21,Airplane,3131,693
53,53,WA,C,Second City,22,Bicycle,3.4,21
53,53,WA,C,Second City,23,Walk,0.452729045,12.94736842
53,53,WA,S,Suburban,-7,Refused,10,21
53,53,WA,S,Suburban,01,Car,10.34582727,19.34279476
53,53,WA,S,Suburban,02,Van,6.196231319,12.90643275
53,53,WA,S,Suburban,03,SUV,8.179759377,18.95541401
53,53,WA,S,Suburban,04,Pickup Truck,8.533875339,18.95121951
53,53,WA,S,Suburban,05,Other Truck,4.837606838,14.61538462
53,53,WA,S,Suburban,09,Local Public Bus,7.822222222,21.8
53,53,WA,S,Suburban,10,Commuter Bus,12.4,49
53,53,WA,S,Suburban,11,School Bus,1.842592593,16.66666667
53,53,WA,S,Suburban,14,Shuttle Bus,8,60
53,53,WA,S,Suburban,16,Commuter Train,31,95
53,53,WA,S,Suburban,22,Bicycle,1.854700855,39.23076923
53,53,WA,S,Suburban,23,Walk,0.675381264,12.44117647
53,53,WA,S,Suburban,24,Special transit -- people with disabilities,5,30
53,53,WA,S,Suburban,97,Other,6.373737374,42.27272727
53,53,WA,TC,Town & Country,01,Car,10.34408602,18.7641129
53,53,WA,TC,Town & Country,02,Van,7.342366757,17.58536585
53,53,WA,TC,Town & Country,03,SUV,11.70561941,22.11111111
53,53,WA,TC,Town & Country,04,Pickup Truck,10.26126126,20.11711712
53,53,WA,TC,Town & Country,05,Other Truck,14.5,23.75
53,53,WA,TC,Town & Country,07,Motorcycle,0.555555556,10
53,53,WA,TC,Town & Country,09,Local Public Bus,4.857142857,25
53,53,WA,TC,Town & Country,10,Commuter Bus,2,30
53,53,WA,TC,Town & Country,11,School Bus,25.30718954,50.29411765
53,53,WA,TC,Town & Country,14,Shuttle Bus,5.75,16.875
53,53,WA,TC,Town & Country,19,Taxicab,14,30
53,53,WA,TC,Town & Country,20,Ferry,5,75
53,53,WA,TC,Town & Country,21,Airplane,2200,270
53,53,WA,TC,Town & Country,22,Bicycle,2.525252525,15.27272727
53,53,WA,TC,Town & Country,23,Walk,0.756313131,21.74242424
53,53,WA,TC,Town & Country,24,Special transit -- people with disabilities,0.111111111,3
53,53,WA,TC,Town & Country,97,Other,4.839506173,11.55555556
53,53,WA,U,Urban,01,Car,5.68159204,14.98507463
53,53,WA,U,Urban,02,Van,6.964285714,14.46428571
53,53,WA,U,Urban,03,SUV,6.450292398,17.15789474
53,53,WA,U,Urban,04,Pickup Truck,45.09722222,57.5
53,53,WA,U,Urban,09,Local Public Bus,3,30
53,53,WA,U,Urban,21,Airplane,1661.333333,260
53,53,WA,U,Urban,22,Bicycle,1,8
53,53,WA,U,Urban,23,Walk,0.632275132,10.21428571
54,54,WV,C,Second City,-7,Refused,100,120
54,54,WV,C,Second City,01,Car,5.399551066,13.12121212
54,54,WV,C,Second City,02,Van,4.660130719,7.705882353
54,54,WV,C,Second City,03,SUV,3.617283951,13.22222222
54,54,WV,C,Second City,04,Pickup Truck,17.09090909,28.36363636
54,54,WV,C,Second City,14,Shuttle Bus,2,10
54,54,WV,C,Second City,21,Airplane,500,98
54,54,WV,C,Second City,23,Walk,1.051587302,31.21428571
54,54,WV,S,Suburban,01,Car,14.20915033,31.64705882
54,54,WV,S,Suburban,23,Walk,0.351851852,7.5
54,54,WV,TC,Town & Country,01,Car,12.1644155,20.8422576
54,54,WV,TC,Town & Country,02,Van,14.22826087,24
54,54,WV,TC,Town & Country,03,SUV,10.01309846,19.84146341
54,54,WV,TC,Town & Country,04,Pickup Truck,17.2766323,29.31271478
54,54,WV,TC,Town & Country,05,Other Truck,81.02222222,8.8
54,54,WV,TC,Town & Country,07,Motorcycle,10.5,22.5
54,54,WV,TC,Town & Country,08,Light electric Vehicle (Golf Cart),2,5
54,54,WV,TC,Town & Country,09,Local Public Bus,2,30.5
54,54,WV,TC,Town & Country,11,School Bus,12.85185185,51.14814815
54,54,WV,TC,Town & Country,21,Airplane,652,102
54,54,WV,TC,Town & Country,22,Bicycle,2.185185185,34.22222222
54,54,WV,TC,Town & Country,23,Walk,0.440545809,17.80701754
54,54,WV,TC,Town & Country,97,Other,20.38888889,38.125
55,55,WI,C,Second City,-1,Appropriate skip,-1,10.25
55,55,WI,C,Second City,-7,Refused,13.5,22.5
55,55,WI,C,Second City,-8,Don't Know,60,-1
55,55,WI,C,Second City,01,Car,8.225028058,16.31515152
55,55,WI,C,Second City,02,Van,7.533793347,14.74840764
55,55,WI,C,Second City,03,SUV,7.784795322,15.68070175
55,55,WI,C,Second City,04,Pickup Truck,10.64912281,16.73684211
55,55,WI,C,Second City,07,Motorcycle,22.54545455,55
55,55,WI,C,Second City,09,Local Public Bus,2.333333333,13.33333333
55,55,WI,C,Second City,10,Commuter Bus,40,60
55,55,WI,C,Second City,11,School Bus,5,23.33333333
55,55,WI,C,Second City,12,Charter/Tour Bus,88.33333333,90
55,55,WI,C,Second City,13,City to City Bus,-8,15
55,55,WI,C,Second City,14,Shuttle Bus,45,60
55,55,WI,C,Second City,22,Bicycle,1.957264957,15.61538462
55,55,WI,C,Second City,23,Walk,0.509259259,13.87820513
55,55,WI,C,Second City,97,Other,4.938271605,11.33333333
55,55,WI,S,Suburban,-8,Don't Know,1,5
55,55,WI,S,Suburban,01,Car,8.026258843,16.3752809
55,55,WI,S,Suburban,02,Van,12.81233596,20.76377953
55,55,WI,S,Suburban,03,SUV,10.82897033,18.54450262
55,55,WI,S,Suburban,04,Pickup Truck,10.41759259,18.88333333
55,55,WI,S,Suburban,05,Other Truck,17.33333333,20.33333333
55,55,WI,S,Suburban,07,Motorcycle,9,10
55,55,WI,S,Suburban,09,Local Public Bus,4.211111111,38.5
55,55,WI,S,Suburban,10,Commuter Bus,2.5,17
55,55,WI,S,Suburban,11,School Bus,5.378378378,23.40540541
55,55,WI,S,Suburban,14,Shuttle Bus,28,50
55,55,WI,S,Suburban,16,Commuter Train,90,90
55,55,WI,S,Suburban,19,Taxicab,0.833333333,12.5
55,55,WI,S,Suburban,20,Ferry,6,27.5
55,55,WI,S,Suburban,21,Airplane,-8,165
55,55,WI,S,Suburban,22,Bicycle,3.444444444,27.79166667
55,55,WI,S,Suburban,23,Walk,0.634188034,16.06666667
55,55,WI,S,Suburban,97,Other,24.24691358,33
55,55,WI,TC,Town & Country,-8,Don't Know,5.2,20.4
55,55,WI,TC,Town & Country,01,Car,12.22091803,20.08016032
55,55,WI,TC,Town & Country,02,Van,9.987489911,16.8716707
55,55,WI,TC,Town & Country,03,SUV,11.45069256,18.15921409
55,55,WI,TC,Town & Country,04,Pickup Truck,11.55821918,18.45034247
55,55,WI,TC,Town & Country,05,Other Truck,60.71428571,58.17857143
55,55,WI,TC,Town & Country,06,RV,62.33333333,72.83333333
55,55,WI,TC,Town & Country,07,Motorcycle,9.925064599,24.20930233
55,55,WI,TC,Town & Country,08,Light electric Vehicle (Golf Cart),0.518518519,5
55,55,WI,TC,Town & Country,09,Local Public Bus,5,15
55,55,WI,TC,Town & Country,10,Commuter Bus,3.5,30
55,55,WI,TC,Town & Country,11,School Bus,8.077837195,27.90374332
55,55,WI,TC,Town & Country,12,Charter/Tour Bus,0.666666667,10
55,55,WI,TC,Town & Country,14,Shuttle Bus,15,18.33333333
55,55,WI,TC,Town & Country,19,Taxicab,-0.4,22
55,55,WI,TC,Town & Country,21,Airplane,326.5238095,121.7142857
55,55,WI,TC,Town & Country,22,Bicycle,2.012152778,15
55,55,WI,TC,Town & Country,23,Walk,0.531780339,14.54322767
55,55,WI,TC,Town & Country,24,Special transit -- people with disabilities,1.666666667,9
55,55,WI,TC,Town & Country,97,Other,8.764857881,19.55813953
55,55,WI,U,Urban,01,Car,6.792340885,17.73786408
55,55,WI,U,Urban,02,Van,4.388888889,16.40322581
55,55,WI,U,Urban,03,SUV,6.368357488,25.63043478
55,55,WI,U,Urban,04,Pickup Truck,6.840277778,15.5625
55,55,WI,U,Urban,06,RV,6,36.25
55,55,WI,U,Urban,07,Motorcycle,6,12.25
55,55,WI,U,Urban,09,Local Public Bus,10.40046296,52.95833333
55,55,WI,U,Urban,10,Commuter Bus,3,15
55,55,WI,U,Urban,11,School Bus,3,39.28571429
55,55,WI,U,Urban,12,Charter/Tour Bus,29,35
55,55,WI,U,Urban,14,Shuttle Bus,4,18.75
55,55,WI,U,Urban,21,Airplane,1000,360
55,55,WI,U,Urban,22,Bicycle,1,10
55,55,WI,U,Urban,23,Walk,0.616013072,17.00980392
55,55,WI,U,Urban,24,Special transit -- people with disabilities,0.666666667,30
55,55,WI,U,Urban,97,Other,1.666666667,49.66666667
56,56,WY,C,Second City,01,Car,5.958132045,15.5942029
56,56,WY,C,Second City,02,Van,2.034482759,8.75862069
56,56,WY,C,Second City,03,SUV,3.695987654,20.625
56,56,WY,C,Second City,04,Pickup Truck,3.595103578,10.52542373
56,56,WY,C,Second City,07,Motorcycle,2,5
56,56,WY,C,Second City,11,School Bus,0.555555556,15
56,56,WY,C,Second City,21,Airplane,-8,140
56,56,WY,C,Second City,23,Walk,0.525525526,10.2972973
56,56,WY,S,Suburban,01,Car,-2.240740741,8.333333333
56,56,WY,S,Suburban,03,SUV,9,20
56,56,WY,S,Suburban,04,Pickup Truck,54.35714286,78.92857143
56,56,WY,TC,Town & Country,01,Car,10.99895996,16.77535101
56,56,WY,TC,Town & Country,02,Van,10.79239766,16.03157895
56,56,WY,TC,Town & Country,03,SUV,13.11162236,19.81595092
56,56,WY,TC,Town & Country,04,Pickup Truck,12.40296133,20.57929515
56,56,WY,TC,Town & Country,05,Other Truck,17.4,19.95
56,56,WY,TC,Town & Country,06,RV,25.22222222,27.22222222
56,56,WY,TC,Town & Country,07,Motorcycle,36.02020202,42.31818182
56,56,WY,TC,Town & Country,10,Commuter Bus,55,115
56,56,WY,TC,Town & Country,11,School Bus,30.14285714,45
56,56,WY,TC,Town & Country,12,Charter/Tour Bus,26,46
56,56,WY,TC,Town & Country,14,Shuttle Bus,0.888888889,5
56,56,WY,TC,Town & Country,22,Bicycle,1.027777778,5.375
56,56,WY,TC,Town & Country,23,Walk,0.592875318,14.23664122
